0.009878193701723116, 0.03305883833163492
0.02003932886285828, 0.07150482463803676
0.029418838242367656, 0.10603603099054892
0.03879834762187704, 0.14001929349614817
0.0489594827830122, 0.17870011287979848
0.05990224372577314, 0.2182820210593176
0.07006337888690829, 0.2562192023650147
0.07944288826641768, 0.29170931044962445
0.08882239764592706, 0.3278843483428754
0.09820190702543644, 0.3615936389250183
0.10758141640494581, 0.3957138873923458
0.1169609257844552, 0.4316149533621403
0.13103018985371925, 0.4710830263353679
0.15369733752086692, 0.5014876425074525
0.1802726140961435, 0.5357001102823487
0.2068478906714201, 0.5692357062463524
0.23420479302832245, 0.6042602411277029
0.2623433211668506, 0.6402284570787368
0.29048184930537874, 0.6761966730297706
0.3178387516622811, 0.7107323560476988
0.3459772798008093, 0.7470026762301187
0.3772423110658405, 0.7810316074547885
0.41007059389412337, 0.8049439076312026
0.4428988767224062, 0.826664432419965
0.475727159550689, 0.8498722333646338
0.5085554423789719, 0.8728452012320543
0.5413837252072546, 0.8955833360222264
0.5742120080355375, 0.9180474988889421
0.6070402908638203, 0.9362846663651866
0.6398685736921031, 0.9462243984453212
0.672696856520386, 0.9557336032171672
0.7055251393486688, 0.9667300841449196
0.7383534221769517, 0.9749868458381074
0.7711817050052345, 0.9761986152138433
0.8040099878335173, 0.9762362192033374
0.8368382706618002, 0.9762738231928314
0.8696665534900829, 0.9763114271823254
0.9024948363183658, 0.9763490311718195
0.9353231191466487, 0.9763866351613135
0.9681514019749314, 0.9764242391508076
0.9909302104680257, 0.9764503317149462
