0.02003932886285828, 0.0021899280035524438
0.08804077186430127, 0.002267821981790208
0.1208690546925841, 0.0023054259712842473
0.15369733752086692, 0.0023430299607780647
0.18652562034914977, 0.002380633950272104
0.21935390317743259, 0.0024182379397661435
0.25218218600571546, 0.002455841929260183
0.2850104688339983, 0.0024934459187542224
0.3178387516622811, 0.002531049908248262
0.35066703449056397, 0.01986802392170728
0.3834953173188468, 0.05270398103356033
0.4163236001471296, 0.08553993814541339
0.4491518829754124, 0.11837589525726644
0.48119854002206947, 0.15234794051838052
0.5132451970687265, 0.1869031545879949
0.5460734798970094, 0.2199739447770963
0.5789017627252921, 0.25284904073515746
0.611730045553575, 0.2857241366932185
0.6359604447839743, 0.32270287672383224
0.6508113346348641, 0.35624491908603506
0.665662224485754, 0.3904627588594304
0.6805131143366439, 0.4243153027348836
0.6953640041875336, 0.45805825784095455
0.7109965198200493, 0.49465141628405573
0.726629035452565, 0.5292719768782703
0.7422615510850805, 0.5646322616658174
0.7578940667175962, 0.600732270646697
0.7735265823501118, 0.6356815975490593
0.7891590979826274, 0.6722747559921606
0.8047916136151431, 0.707059699740449
0.8204241292476587, 0.7434062834524395
0.8360566448801744, 0.7791775261251712
0.85168916051269, 0.8146200024897553
0.8743563081798377, 0.8498715467182092
0.9056213394448689, 0.8841023519917415
0.937667996491526, 0.9193072709084097
0.9689330277565572, 0.9524251939891049
0.9908185496420792, 0.9770666406379971
